,target
54605,0
399383,0
1252409,0
811742,0
122828,0
81766,0
701551,0
989777,0
526010,0
176991,0
749094,0
1293656,0
1183771,0
324582,0
28759,1
360480,0
1245006,0
651611,0
168352,0
1130782,0
82564,0
1155541,0
849688,0
362486,0
825870,0
1179686,0
577326,0
176634,0
745484,0
1285875,0
106835,0
244755,0
93780,0
1041878,0
1222473,0
708335,0
809670,0
591029,0
1052491,1
273272,0
240223,0
644354,0
1147471,0
425654,0
690455,0
78769,0
1273566,0
858467,0
1190799,0
1024063,0
226849,0
864312,0
714589,1
118126,0
1130475,0
945225,0
880226,0
2573,0
928259,0
538492,0
787429,0
377579,0
299143,0
1291798,1
764730,0
308591,0
1102837,0
169393,0
335047,0
401474,0
423617,0
797424,0
1147328,0
757889,0
271580,0
713129,0
676782,1
841013,1
1014569,0
809995,0
1018666,0
286112,0
457891,0
670608,0
1302270,0
279449,0
1099571,0
1139393,0
303095,0
1283984,0
1283489,0
783023,0
974509,0
139736,0
765475,0
1240749,0
963468,0
1303335,0
334549,0
596282,0
501782,0
1023306,0
1298743,0
555276,0
1165458,0
956887,1
522361,0
844201,0
1159288,0
1043192,0
848042,0
1149042,0
207036,0
992017,0
429390,1
367107,0
844291,0
648895,0
220110,0
1222503,0
723250,0
223345,0
876551,0
79989,0
648442,0
684654,0
349847,0
677646,0
518803,0
1113473,0
923049,0
556250,0
102737,0
80178,0
222924,0
13862,0
469860,0
685635,0
1150269,0
812517,0
738535,0
1253333,0
349933,0
312124,0
1249465,0
84395,0
86671,0
611221,0
461375,0
814400,1
472332,0
376459,0
1123984,0
1117699,1
703847,0
1244870,0
647573,0
1061434,0
366603,0
223120,0
1246851,0
544756,0
997365,0
1211207,0
554522,0
760300,0
323843,0
1231030,0
1018291,0
692923,0
1240795,0
369832,0
395957,0
936898,0
36071,0
583612,0
768736,0
466667,0
598274,0
1095770,0
6166,0
996126,0
722049,0
358682,0
1073384,0
1083460,0
878638,0
672218,0
576780,0
1077335,0
828941,0
631042,0
844414,0
231693,0
558587,0
663411,0
237149,1
254881,0
1028602,0
246132,0
813166,0
714903,0
322897,0
917114,0
856795,0
1054907,0
1086933,0
625936,0
1022330,0
504360,1
311930,0
650295,0
130211,0
540605,0
847907,0
1180858,0
991869,0
1014932,0
437844,0
476532,0
1077493,0
9172,0
531835,0
999484,0
626256,0
721763,0
830133,0
501803,0
1254800,0
1015321,0
117685,0
264679,0
1305814,0
603009,0
1268317,0
288382,0
686893,0
113677,1
324867,0
297295,0
677827,0
448252,0
1012000,0
498615,0
757909,0
708398,0
966593,0
539247,0
31291,0
1094490,0
621488,0
181884,0
406340,0
517574,0
890257,0
339606,0
944236,1
346743,0
15735,0
277411,0
1278340,0
375970,0
338884,0
825841,0
1103902,0
1139029,0
1064583,0
1135867,0
1161527,0
148673,0
299305,0
986495,0
1003823,0
1109643,0
472072,0
1089000,0
48965,0
316840,0
56482,0
1231986,0
886037,0
385959,0
508306,0
1157673,0
619702,0
457022,0
1043062,0
30728,0
138409,0
718392,0
402540,0
1154713,0
450868,0
336112,0
961545,0
598908,0
1296719,0
1045001,0
577592,0
683342,0
463523,0
89117,0
1224959,0
1121400,0
399254,0
956678,0
1258153,0
1022139,0
1275691,0
342521,1
795061,0
895258,0
1156031,0
909435,0
1026201,0
817571,0
317982,0
609976,0
844582,0
566172,0
254473,0
461293,0
16284,0
405797,0
1162138,0
757965,0
391856,0
450775,0
306310,0
480874,0
1143079,0
861011,0
976759,0
791800,0
407389,0
1039290,0
685856,0
53698,0
928753,0
1233686,0
351653,0
244872,0
1269376,1
931009,0
826347,0
286729,0
394162,0
384742,0
770039,0
592316,0
460434,0
510766,0
1284793,0
436840,0
389839,0
1283107,0
253647,0
1264577,0
173171,0
1165231,0
791768,0
355631,0
366105,0
1267612,0
383798,0
1297199,0
394749,0
257855,0
35234,0
999209,0
1132849,0
399036,1
1003579,0
345857,0
458925,1
416981,0
355088,0
22744,0
267020,0
968498,0
29727,0
376179,0
842108,1
1019622,0
269218,0
922853,0
371274,0
1103838,0
825884,1
38174,0
206487,0
1292541,0
1172094,0
944229,0
825580,0
619040,0
1148898,0
517642,0
66526,0
1061822,0
298363,0
1200246,1
628250,0
482308,0
771481,0
370844,1
699477,0
107963,0
1212508,0
764607,0
902796,0
1209788,0
1067136,0
1067044,0
914526,0
1297038,0
1174765,0
928779,0
445233,0
257627,0
567183,0
618529,0
436824,0
1122960,0
91123,0
1046452,0
656736,0
675257,0
567333,0
369709,0
312328,0
9924,0
286323,0
803354,0
86310,0
783355,0
1252542,0
1157953,0
1119340,0
816045,0
601736,0
571649,0
790826,0
825644,0
749045,0
156770,0
49598,1
296332,0
489821,0
882199,0
591612,0
380698,0
356875,0
612088,0
578897,0
1109173,0
944408,0
690317,0
601707,0
185948,0
702195,0
879190,0
1167473,0
447298,0
1064635,0
1257636,0
1164413,0
353328,0
15033,0
1066599,0
215678,0
680063,0
660937,0
174781,1
501683,0
88417,0
1048975,0
578667,0
1001214,0
424738,0
30486,0
946946,0
579137,0
849662,0
17848,1
1037187,0
960160,0
958679,0
55151,0
953615,1
677977,0
276375,0
730388,0
147489,0
974009,0
918625,0
478678,0
1090922,0
850088,0
1238143,0
159545,0
880903,0
363204,0
363615,0
1099929,0
256013,0
653460,0
1032368,0
922318,0
930967,0
1133040,0
749977,0
142474,0
94316,0
557899,0
1049052,0
417582,0
833255,0
20836,0
1083126,0
362668,0
440534,0
1042034,0
989591,0
844724,0
744334,1
712351,0
1259154,0
925002,0
475626,0
1248819,0
893374,0
122045,0
846678,1
166662,0
291441,0
767706,0
456692,0
216628,1
170766,0
481716,0
807745,0
812351,0
56278,0
580898,0
635074,0
429955,0
914705,0
891943,0
896479,1
858845,0
382176,0
1106231,0
657999,0
341741,0
553281,1
537631,1
799267,0
264872,0
1293616,0
947234,0
1104859,0
322219,0
1038603,0
294274,0
1039785,0
54420,0
148387,0
66404,0
569513,0
399655,0
133736,0
730437,0
1030085,0
207807,0
69355,1
421185,0
1042367,1
1023563,0
169839,1
929588,0
180229,0
375856,0
34908,0
914551,0
935355,0
282233,0
261351,0
255169,0
1131146,1
819425,0
308887,0
402665,0
1230963,0
910483,0
444425,0
1284346,0
961872,0
977921,0
446854,0
1204087,0
1005841,0
831548,0
490874,0
1255439,0
487481,1
690282,0
670410,0
828790,0
160476,0
150388,1
757677,0
278941,0
38316,1
584283,0
24193,0
383823,0
1236851,0
71765,0
953375,0
616465,0
1185438,0
600591,1
270809,0
1234845,0
467087,0
721349,0
1006252,0
553988,0
679521,0
795036,1
629907,0
922245,0
151439,0
721614,0
1008275,0
171984,0
891621,0
837635,0
471727,0
193027,0
546408,0
25040,0
1162311,0
121000,0
293086,0
398070,0
913718,0
1202259,0
612382,0
1280957,0
66675,0
368986,0
1100039,0
187037,0
1168590,0
107169,0
29875,0
862243,0
592725,0
144015,0
366462,0
1004962,0
870959,0
1099003,0
1175946,1
648212,0
1216028,0
1063108,0
167439,0
783242,0
3350,0
949815,1
635308,0
1184179,0
1135092,0
352391,1
31572,0
1156585,0
629412,0
851141,0
1254926,0
130307,0
964620,0
1135125,0
1186834,0
812359,0
668173,0
689920,0
5113,0
1089065,0
642942,0
909796,0
845191,0
648265,0
399359,1
754131,0
902742,0
46297,0
623598,0
266891,0
239174,0
734205,0
266683,0
569474,0
1288379,0
112646,0
614153,0
313920,0
282780,0
767054,0
95911,0
1133033,0
788062,0
1195600,0
648692,0
1147575,0
545150,0
1004296,0
880830,0
388940,0
904839,0
52731,0
975389,0
981217,0
935138,0
853021,0
881401,0
429570,0
385658,0
594585,0
564877,0
1286732,0
58627,0
454190,0
832619,0
222264,0
30383,0
664089,0
984060,0
362967,0
983020,0
1166264,0
1193004,0
289517,0
437683,0
1028736,0
136598,0
957542,0
30301,0
141574,0
188682,0
428747,0
608345,0
859259,0
428928,0
945606,0
1195516,0
416972,0
119021,0
40050,0
440813,0
1199986,0
198366,0
725168,0
459851,0
334196,0
106650,0
44800,0
1103580,0
467979,0
1209806,0
705370,0
1265193,0
1138403,0
32616,0
131027,0
634404,0
520844,0
1139487,0
1238748,0
600755,0
913804,0
511040,0
114823,0
812245,0
715798,0
975428,0
141539,0
270975,0
337747,0
250390,0
310390,0
1248700,0
464005,0
239055,0
105897,0
964411,0
1046751,0
121500,0
748696,0
290394,0
695209,0
105782,0
429155,0
312330,0
1195395,0
305534,0
1146532,0
83941,0
126358,0
722225,0
400562,0
1205220,1
307238,0
681635,0
681358,1
336067,0
444009,0
511068,0
967565,0
90372,0
951138,1
280733,0
63151,0
703921,0
826043,0
482200,0
970744,0
935253,0
759900,0
1176924,0
1047841,0
1002954,0
289196,0
408258,0
251295,0
531109,0
95337,0
314194,0
886901,0
464314,0
764165,0
304772,0
1169623,0
816071,0
139521,0
1200324,0
1166526,0
1162694,0
1005063,0
1041620,0
1101857,0
556560,0
1278696,0
954324,0
498431,0
1067090,0
369185,0
129075,1
988146,0
1034313,0
319013,0
588686,0
1254896,0
983864,0
774865,1
1097850,0
735522,0
1115019,0
1266919,0
394076,0
1098284,0
680979,0
866626,0
1045575,0
921604,0
1208926,0
1227492,0
905324,0
919392,0
374823,0
340125,1
1143891,0
1304906,0
837981,0
11093,0
194979,0
243612,0
118968,1
663185,0
696602,0
935875,0
85263,0
177988,0
213709,0
713018,0
126273,0
250333,0
584271,0
203836,0
470152,0
1170027,0
222419,0
818841,0
1152767,0
1215379,0
964805,1
1146395,0
1076029,0
1172514,0
469697,0
416015,0
831501,0
397268,0
180204,0
413981,0
992016,0
1222287,0
335855,0
291540,0
725226,0
302690,0
465697,0
294398,0
370913,0
107760,0
833359,0
680393,0
1248393,0
665621,1
78472,0
458594,0
783851,0
806425,0
1090250,0
92742,0
578198,1
999564,0
673631,1
226893,0
477548,0
385821,0
377243,0
481790,0
147498,0
1100673,0
442665,0
850081,1
270980,0
1198208,0
777457,0
653264,0
997856,0
199671,0
615810,0
65653,0
1067929,0
259027,0
1120914,0
1063635,0
818400,0
26530,0
196488,0
1095311,0
1112683,0
775266,0
1101236,1
684130,0
728364,0
1009738,0
1188765,0
1035519,0
1065643,0
128791,0
168682,0
776386,0
87570,0
277246,0
1108249,0
741740,0
397366,0
184581,0
1254503,0
541288,0
148106,1
509171,0
608658,0
618515,0
107672,0
911705,0
241809,0
790171,0
692615,0
1273432,0
357368,0
932398,0
1241793,0
892946,0
480206,0
1120365,0
379643,0
927628,0
701595,0
965700,0
304678,0
281396,0
1171531,0
293711,0
153234,1
1136408,0
614343,0
33769,0
166979,0
60191,0
268567,0
142771,0
279523,0
174738,1
335930,0
698098,0
27459,0
96787,0
70342,0
408067,0
1118884,0
186478,0
1188261,1
683407,0
1083363,0
542786,0
464839,0
960863,0
544495,0
1249188,0
971545,0
267284,1
733941,0
1247988,0
572373,0
1254533,0
397027,0
869576,0
899652,0
578126,0
1105900,0
837601,0
201187,0
981871,0
199442,0
1201311,0
659021,0
593759,0
679167,0
365919,0
1020084,0
499427,1
1215618,0
1208623,0
495193,0
309941,0
1225046,0
360097,0
846768,0
814549,0
545404,0
480843,0
1178740,0
1094397,0
37880,0
640084,1
1297284,0
592,0
1095751,0
250613,0
1193063,0
41805,0
1254123,0
1143875,0
1178150,1
55073,0
472455,0
87895,0
1282656,0
1047215,0
324113,0
534844,0
741542,0
85207,0
495799,1
1000367,0
307515,0
133860,1
984505,0
1238937,0
1232573,1
557956,0
733960,0
395173,0
789024,0
740234,0
459807,0
800893,0
737643,0
951619,0
840209,0
326956,0
1249778,0
885021,1
1208092,0
975873,0
68815,0
444113,0
1286697,0
903340,0
421164,0
772317,0
286871,0
192695,0
163335,0
1004966,1
792028,0
237140,0
744568,0
1052668,0
206331,0
69393,0
472692,0
214179,0
982407,0
140086,0
1164125,0
366239,0
551769,0
626964,0
1273244,0
1080630,0
721445,0
1178436,0
1259412,0
155037,0
788939,0
25996,0
536476,0
112961,0
578169,0
589440,0
575594,0
425247,0
330882,0
1192711,0
1112742,0
875944,0
184089,0
1133432,0
255545,0
1014424,0
370967,0
435426,0
1134923,0
1222725,0
345938,0
245734,0
191146,0
175908,0
605201,0
615723,0
769227,0
994384,0
1009305,0
1218637,0
762211,0
848020,1
1209290,0
148744,0
831034,0
326029,0
1289750,0
86613,0
1204155,0
193344,0
252561,0
1148345,0
1069640,0
659718,0
1073751,0
852322,0
709728,0
890326,0
1300877,0
743374,0
760740,0
875733,0
1155583,0
239272,0
59216,0
77085,0
303756,0
789140,0
594524,0
694249,0
445398,0
121652,1
778274,0
204510,0
246685,0
1162722,0
1225518,0
462256,0
883900,0
578073,0
333706,0
194740,0
484508,0
282073,0
1303009,0
117465,0
421946,0
399768,0
959279,0
711296,1
81761,0
20313,0
505364,0
176670,0
639411,0
1043521,0
846841,0
757366,0
462582,0
1076795,0
518155,0
289486,0
468872,1
1194058,0
942583,0
436709,0
944921,1
479493,1
381240,0
608298,1
331905,0
81149,0
1020926,0
867609,0
575217,0
610826,0
649098,0
268693,0
1001339,0
240041,0
1254496,0
396772,0
836925,0
1176572,0
1091046,0
968623,0
402430,0
94949,0
797534,0
1061527,0
692032,1
1226965,0
658387,0
487714,0
170528,0
60659,0
51748,0
889035,0
1072185,0
1217083,0
1059691,0
162012,0
756849,0
268606,1
163597,0
1225376,0
1282834,0
1223332,0
1199787,0
552880,0
508839,0
848429,0
909949,0
241663,0
676376,0
840799,0
67448,0
1106184,0
1242551,0
86243,0
297523,0
688571,0
963378,0
121631,0
1253182,1
518148,0
629662,0
560424,0
1104716,0
481931,0
660169,0
389251,0
469156,0
3669,0
673356,0
1283436,0
953,0
1238830,0
942969,0
1051778,0
893168,0
482118,0
302305,0
28337,0
666119,0
1026732,0
508827,0
1034254,0
55684,0
170469,0
2964,0
573271,0
747683,0
373076,0
815361,0
1256700,0
711380,0
943434,0
540853,1
272663,0
671234,0
1041802,0
353520,0
719114,0
620742,0
1109125,0
378296,0
558625,0
503833,0
988542,0
266794,0
700053,0
58936,0
1140777,0
999011,0
792184,0
272032,0
1244318,0
954905,0
143631,0
372086,0
523240,0
1169771,0
682826,0
837705,0
1300572,1
767044,0
190669,0
1116745,0
19927,0
782214,0
81495,0
123713,0
658600,0
307957,0
579508,0
43133,0
15714,0
673752,0
330387,0
1117630,0
894894,0
861045,0
917049,0
1207215,0
934369,0
756391,0
976152,0
4320,0
165425,0
1100208,0
154742,0
210074,0
644995,0
357652,0
403020,0
287157,0
189878,0
336511,0
857795,1
1274345,0
966026,0
826418,0
1142089,0
1301169,0
312741,0
909449,0
1123152,0
1043388,0
767831,1
956470,0
1179983,0
217963,0
501984,0
555296,0
244444,0
1059011,0
503820,0
91853,0
232119,0
1269222,0
33779,0
824578,0
214032,0
1178063,0
10804,0
1115832,0
811698,0
464197,0
527104,0
1128462,1
415145,0
975632,0
457942,0
1150375,0
1224557,0
711121,0
5704,0
1098840,0
1275612,0
1139928,0
1084530,0
564377,0
230893,0
1080909,0
698917,0
970349,0
819454,0
279126,0
28577,0
1202965,0
802220,0
268603,0
835307,0
147385,0
966217,0
728985,0
1206976,0
968342,0
187419,0
399650,0
1210555,0
908016,0
1019112,0
750107,0
584734,0
754792,0
697472,0
151261,0
922249,0
438225,0
1093595,0
110617,0
1286116,0
251202,0
122336,1
406488,0
1154243,0
674566,0
1254040,0
147998,1
1244106,1
732107,0
1237393,0
36176,0
249678,0
928027,0
833434,0
1246857,0
765338,0
874298,0
1129238,0
723932,0
1241020,0
1049958,0
1190564,0
714003,0
23631,0
1053749,0
88733,0
771925,0
88731,0
17984,0
922953,0
863230,0
1174638,0
1019242,0
473361,0
1278315,0
948248,0
769196,0
428738,0
983315,0
803586,0
1071565,0
413349,0
1289585,0
765755,0
759455,1
816270,1
407708,0
140378,0
943123,0
485384,0
542025,0
594480,0
729228,1
794656,0
1293304,0
180068,0
321539,0
897314,0
1263423,0
1039392,0
396684,0
897563,0
50932,0
357305,0
672975,0
563569,0
914251,0
776083,0
979945,0
677913,0
201430,0
292313,0
274972,1
797739,0
655523,0
834559,0
1111559,0
406649,0
798515,0
834365,0
327753,0
1290471,0
340522,0
790091,0
576426,0
50470,0
973845,0
1187605,0
846413,0
625444,0
1032048,0
1027238,0
858672,0
613661,0
3188,0
865196,0
1068841,0
1103732,0
105477,0
591875,0
1245522,0
654151,0
1115644,0
486396,0
1211391,0
1087667,0
799876,0
1263165,0
769459,0
530232,0
398909,0
260853,1
395433,0
832421,0
706461,0
713056,0
416828,0
932894,0
452515,0
583418,0
1072130,0
524224,0
643379,0
8088,0
1121736,0
1229322,0
1157321,1
821733,0
329583,1
548547,0
1073013,0
778805,0
215154,0
971301,0
1059717,0
1241073,0
82875,0
485508,0
1032774,0
182978,0
289718,0
381161,0
1302542,0
1228486,0
403074,0
33620,0
312743,0
50224,0
572262,0
279167,0
145214,0
1216675,0
1036399,0
1301187,0
892721,0
1140246,1
1109919,0
1264520,0
7824,0
914502,0
943492,0
538540,0
992562,0
405094,0
913597,0
360645,0
1100022,0
869386,0
303284,0
265487,0
619589,1
802376,0
461469,0
673318,0
352830,0
916708,0
1213485,0
1134064,0
819421,0
1122264,0
481265,0
105643,0
610697,0
69048,0
770841,0
1067429,0
1271819,1
451903,0
324759,0
1033597,0
1132281,0
1174329,0
25194,0
163300,0
693988,0
733740,0
272778,0
347322,0
222597,0
120707,1
520815,0
494696,0
769733,0
1158263,0
496517,0
1163495,0
40664,0
646699,0
801013,0
839365,0
621268,0
1177791,0
784870,0
494172,0
794163,0
761984,0
579502,0
394085,0
1213240,0
610554,0
184025,0
614398,0
942610,0
248248,0
640851,0
300431,0
955276,0
942289,0
532067,0
663285,0
544792,0
357778,0
568584,0
698524,0
1234851,1
1030889,0
641860,0
933143,0
343518,0
904405,0
432482,0
56699,0
114654,0
944389,0
407799,0
799331,0
1201033,0
1241937,0
201652,0
791384,0
1228957,0
68847,0
47646,0
1147052,0
609438,0
688147,0
478583,0
776906,0
215004,0
265447,0
289755,0
27075,0
532384,0
383253,0
1187574,0
941154,0
913605,0
196564,0
555191,0
890159,0
817575,0
414119,0
817605,0
372461,1
1202650,0
538346,0
84866,0
1104584,0
766471,0
409160,0
361468,0
1124980,0
812120,0
725121,0
1000938,0
859389,0
1168010,0
747353,0
927276,0
243164,0
1006439,0
1223834,0
275808,0
188249,0
258684,0
80497,0
704475,0
536061,0
1226630,0
515975,0
105999,0
95623,0
528973,0
789373,0
797341,0
410390,0
1299943,0
2940,0
443096,0
970797,0
716812,0
1295560,0
820317,0
1229281,0
19981,0
259024,0
807335,0
418225,0
897619,0
322190,0
189258,0
136589,0
1245934,0
206340,0
718329,0
210254,0
1161812,1
1033126,0
73341,0
87882,0
338891,0
311029,0
551336,0
1135218,0
1267728,0
764539,0
39791,0
864258,0
1092493,0
423655,0
977766,0
230485,0
955049,0
192842,0
943211,0
637860,1
286363,0
282838,0
905353,0
1087726,0
359084,0
731280,0
1135439,0
389579,0
989464,0
286996,0
981965,1
858914,0
981773,0
339640,0
880370,0
168539,0
240909,0
1188334,0
38576,0
351347,0
440858,0
1047707,0
163258,0
440378,1
231209,0
76112,0
763445,0
502673,0
1227480,0
1074637,0
1025234,0
904795,0
1217032,0
374172,0
1091889,0
1142186,0
566197,0
783007,0
1181784,0
197782,0
440594,0
66562,0
448992,0
976551,0
298955,0
1243847,0
1095424,0
1081166,0
898718,0
385830,0
242500,0
951155,0
139989,0
893714,0
959651,0
1292729,0
562280,0
313561,0
1059530,0
1086982,0
75202,0
345428,0
392539,0
672986,0
902298,0
543683,0
649569,0
864573,0
832045,0
458191,0
530105,0
128350,0
56745,0
1025544,0
628506,0
941167,0
474024,0
229606,0
429530,0
611291,0
692453,0
1093083,0
825356,0
652140,0
171094,0
363628,0
1193377,0
1162159,0
182709,0
1204301,0
972834,0
664272,0
801025,1
447379,0
727386,0
369812,0
621859,0
611357,0
221560,0
1190023,0
1170609,0
445672,0
524645,0
1197754,0
111345,0
1146001,0
487308,1
194487,0
537183,0
1152177,0
841355,0
913799,0
393597,0
252281,0
117116,0
183619,0
76065,0
99120,1
1055882,0
449600,0
313012,0
387871,0
1111644,0
58396,0
837861,0
854921,0
111736,0
796066,0
1053560,0
931003,0
307909,0
175640,0
456134,0
914940,0
23792,0
81488,0
865640,1
180292,0
1039817,0
250897,1
834162,0
966485,1
976933,0
105348,0
136929,0
602496,0
204143,0
886529,0
549360,0
698034,0
641059,0
100870,0
197826,0
152457,0
1017671,0
861000,0
814383,0
631161,0
1241782,0
148401,0
978898,0
407376,0
731810,0
1126544,0
16740,0
183543,0
718315,1
475336,0
532501,0
203619,0
1233171,1
562020,0
1122611,0
127802,0
693801,0
576103,0
124888,0
951402,0
886897,0
667300,0
358861,0
50695,0
104844,0
1063738,1
606213,0
1286511,0
1240402,0
464291,0
839639,0
1061924,0
1002148,0
689487,0
1059831,0
1213739,0
285457,0
966371,0
30729,0
1166432,0
907022,0
1074335,0
1090204,0
663342,0
641445,0
1159093,0
787240,0
650043,0
1169913,0
200984,0
77112,0
291915,0
127714,0
111061,0
352216,0
892565,0
577691,0
1051972,0
1166888,0
370831,0
313882,0
656965,0
821855,0
1168866,0
650042,0
1251512,0
216449,0
58073,0
848847,0
158014,0
1243139,0
166632,1
919894,0
935028,0
665363,0
817712,0
1064005,0
581508,0
291805,0
1183699,0
417098,1
908957,0
897310,1
1152714,0
987408,0
1110095,0
354632,0
969549,0
1172970,0
1065471,0
1102019,0
1245275,0
293059,0
908252,0
1061177,0
542657,0
137252,0
49591,0
515212,0
396887,0
128323,0
1128753,0
497509,0
496261,0
1288660,0
474955,0
1201408,0
782055,0
64799,0
713787,0
184790,0
286759,0
1055447,0
41466,0
1183670,0
737342,0
1301567,0
1023630,0
456118,0
499748,0
349080,0
627861,0
129013,0
1225876,0
1294124,0
1164556,0
1181278,0
858511,0
1025843,1
566801,0
769074,0
1243572,0
384758,0
918933,0
210339,0
418613,0
579807,1
139834,0
216085,0
695835,0
966641,0
1026143,0
719452,0
750729,0
549021,0
380969,0
896086,0
229544,0
422295,0
792497,0
647423,0
132156,0
577630,0
517858,0
736379,0
874486,0
882328,0
678182,0
100660,0
776351,0
281315,0
1159543,0
1305633,0
454141,0
610973,0
724796,0
9025,0
38619,0
149949,0
740579,0
1194722,0
1280181,0
441038,0
104175,0
292779,0
823394,0
565484,0
226595,0
642385,0
518099,0
1154609,0
1016153,0
915140,0
802180,0
954508,0
968444,0
770778,0
1043749,1
1140903,0
49358,0
126201,0
980561,0
598242,0
958277,0
487505,0
499140,0
943405,0
516938,0
1173696,0
396781,0
39988,0
989932,0
511800,0
964024,0
1083523,0
1203243,0
1063530,0
69127,0
1153762,0
608506,1
330824,0
522786,0
1224990,0
214515,0
106414,0
261954,0
926727,0
686107,0
544904,0
1069528,0
568729,0
461940,0
1150573,0
1160827,0
304216,0
415212,0
361577,0
976999,0
790562,0
702299,0
581624,0
345706,0
931269,0
1228522,0
45495,0
558168,0
521800,0
256324,0
182183,0
1208476,0
649197,0
8774,0
249366,0
941586,0
613960,1
1169733,0
22899,0
303836,0
905992,0
1008101,0
536580,0
945171,0
354881,0
719043,0
323105,0
1125285,0
466259,0
1298787,0
779694,0
1304939,0
201093,0
704165,0
133040,0
1188768,0
852639,0
555257,0
966154,0
999842,0
638091,0
1178983,0
207992,0
819151,0
975366,0
830951,0
534459,0
403618,0
25341,0
610530,0
897324,1
364117,0
